@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1129,'2022/03/16 22:40:43:270',1,2.522561,2.522561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1130,'2022/03/16 22:40:43:281',1,2.559077,2.559077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1131,'2022/03/16 22:40:43:292',1,2.753633,2.753633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,'2022/03/16 22:40:43:303',1,2.679556,2.679556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1133,'2022/03/16 22:40:43:313',1,2.652123,2.652123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1134,'2022/03/16 22:40:43:324',1,2.934701,2.934701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1135,'2022/03/16 22:40:43:334',1,2.805452,2.805452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1136,'2022/03/16 22:40:43:335',1,2.805452,2.805452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1137,'2022/03/16 22:40:43:345',1,2.940809,2.940809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1138,'2022/03/16 22:40:43:356',1,2.856891,2.856891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1139,'2022/03/16 22:40:43:366',1,2.880314,2.880314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1140,'2022/03/16 22:40:43:378',1,2.835541,2.835541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1141,'2022/03/16 22:40:43:388',1,2.778211,2.778211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1142,'2022/03/16 22:40:43:398',1,2.446423,2.446423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1143,'2022/03/16 22:40:43:409',1,2.513757,2.513757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1144,'2022/03/16 22:40:43:421',1,2.679333,2.679333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1145,'2022/03/16 22:40:43:432',1,2.201033,2.201033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1146,'2022/03/16 22:40:43:442',1,2.504285,2.504285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1147,'2022/03/16 22:40:43:452',1,2.727176,2.727176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1148,'2022/03/16 22:40:43:463',1,2.448472,2.448472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1149,'2022/03/16 22:40:43:474',1,2.843011,2.843011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1150,'2022/03/16 22:40:43:484',1,2.780523,2.780523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1151,'2022/03/16 22:40:43:494',1,2.999438,2.999438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1152,'2022/03/16 22:40:43:495',1,2.999438,2.999438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,'2022/03/16 22:40:43:505',1,2.86638,2.86638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1154,'2022/03/16 22:40:43:516',1,2.431238,2.431238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1155,'2022/03/16 22:40:43:526',1,2.788112,2.788112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1156,'2022/03/16 22:40:43:537',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1157,'2022/03/16 22:40:43:547',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1158,'2022/03/16 22:40:43:558',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1159,'2022/03/16 22:40:43:570',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,'2022/03/16 22:40:43:579',1,2.733546,2.733546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1161,'2022/03/16 22:40:43:590',1,2.238954,2.238954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1162,'2022/03/16 22:40:43:601',1,2.499901,2.499901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1163,'2022/03/16 22:40:43:611',1,2.483305,2.483305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1164,'2022/03/16 22:40:43:622',1,2.561606,2.561606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1165,'2022/03/16 22:40:43:633',1,2.870373,2.870373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1166,'2022/03/16 22:40:43:644',1,2.704609,2.704609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1167,'2022/03/16 22:40:43:654',1,2.82112,2.82112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1168,'2022/03/16 22:40:43:655',1,2.82112,2.82112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1169,'2022/03/16 22:40:43:665',1,2.691166,2.691166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1170,'2022/03/16 22:40:43:675',1,2.643962,2.643962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1171,'2022/03/16 22:40:43:686',1,2.59219,2.59219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1172,'2022/03/16 22:40:43:697',1,2.759825,2.759825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1173,'2022/03/16 22:40:43:708',1,2.316032,2.316032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1174,'2022/03/16 22:40:43:719',1,2.487391,2.487391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1175,'2022/03/16 22:40:43:730',1,2.370528,2.370528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,'2022/03/16 22:40:43:741',1,2.158664,2.158664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1177,'2022/03/16 22:40:43:752',1,2.475659,2.475659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,'2022/03/16 22:40:43:762',1,2.395635,2.395635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1179,'2022/03/16 22:40:43:773',1,2.720816,2.720816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1180,'2022/03/16 22:40:43:783',1,2.802105,2.802105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1181,'2022/03/16 22:40:43:793',1,2.719361,2.719361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1182,'2022/03/16 22:40:43:804',1,2.691189,2.691189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1183,'2022/03/16 22:40:43:805',1,2.691189,2.691189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1184,'2022/03/16 22:40:43:814',1,2.523804,2.523804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1185,'2022/03/16 22:40:43:825',1,2.332318,2.332318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1186,'2022/03/16 22:40:43:846',1,2.232783,2.232783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1187,'2022/03/16 22:40:43:846',1,2.232783,2.232783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1188,'2022/03/16 22:40:43:857',1,2.361025,2.361025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1189,'2022/03/16 22:40:43:867',1,2.515721,2.515721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1190,'2022/03/16 22:40:43:879',1,2.53346,2.53346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1191,'2022/03/16 22:40:43:889',1,2.586866,2.586866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1192,'2022/03/16 22:40:43:900',1,2.731086,2.731086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1193,'2022/03/16 22:40:43:910',1,2.979393,2.979393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1194,'2022/03/16 22:40:43:921',1,2.517693,2.517693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1195,'2022/03/16 22:40:43:932',1,2.398231,2.398231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,'2022/03/16 22:40:43:942',1,2.539841,2.539841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1197,'2022/03/16 22:40:43:953',1,2.520002,2.520002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1198,'2022/03/16 22:40:43:963',1,2.199314,2.199314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1199,'2022/03/16 22:40:43:974',1,2.607671,2.607671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1200,'2022/03/16 22:40:43:974',1,2.607671,2.607671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1201,'2022/03/16 22:40:43:985',1,2.698779,2.698779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1202,'2022/03/16 22:40:43:995',1,2.546257,2.546257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1203,'2022/03/16 22:40:44:006',1,2.537972,2.537972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1204,'2022/03/16 22:40:44:017',1,2.787572,2.787572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1205,'2022/03/16 22:40:44:028',1,2.891481,2.891481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1206,'2022/03/16 22:40:44:038',1,2.742674,2.742674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,'2022/03/16 22:40:44:049',1,2.705466,2.705466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1208,'2022/03/16 22:40:44:076',1,2.627057,2.627057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1209,'2022/03/16 22:40:44:076',1,2.627057,2.627057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1210,'2022/03/16 22:40:44:076',1,2.627057,2.627057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1211,'2022/03/16 22:40:44:092',1,2.151546,2.151546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1212,'2022/03/16 22:40:44:102',1,2.555035,2.555035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1213,'2022/03/16 22:40:44:113',1,2.290096,2.290096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1214,'2022/03/16 22:40:44:123',1,2.179263,2.179263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1215,'2022/03/16 22:40:44:134',1,2.367465,2.367465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1216,'2022/03/16 22:40:44:145',1,2.457778,2.457778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1217,'2022/03/16 22:40:44:146',1,2.457778,2.457778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1218,'2022/03/16 22:40:44:156',1,2.83554,2.83554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1219,'2022/03/16 22:40:44:166',1,2.661245,2.661245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1220,'2022/03/16 22:40:44:177',1,2.82879,2.82879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1221,'2022/03/16 22:40:44:188',1,2.724894,2.724894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1222,'2022/03/16 22:40:44:198',1,2.768316,2.768316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1223,'2022/03/16 22:40:44:209',1,2.48334,2.48334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1224,'2022/03/16 22:40:44:219',1,2.40396,2.40396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1225,'2022/03/16 22:40:44:230',1,2.46939,2.46939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1226,'2022/03/16 22:40:44:241',1,2.693965,2.693965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1227,'2022/03/16 22:40:44:252',1,2.248743,2.248743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1228,'2022/03/16 22:40:44:262',1,2.435599,2.435599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1229,'2022/03/16 22:40:44:273',1,2.101017,2.101017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1230,'2022/03/16 22:40:44:284',1,2.500185,2.500185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1231,'2022/03/16 22:40:44:294',1,2.570309,2.570309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1232,'2022/03/16 22:40:44:295',1,2.570309,2.570309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1233,'2022/03/16 22:40:44:305',1,2.555487,2.555487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1234,'2022/03/16 22:40:44:316',1,2.767774,2.767774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1235,'2022/03/16 22:40:44:326',1,2.654469,2.654469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,'2022/03/16 22:40:44:337',1,2.310012,2.310012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1237,'2022/03/16 22:40:44:347',1,2.441889,2.441889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1238,'2022/03/16 22:40:44:358',1,2.664253,2.664253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1239,'2022/03/16 22:40:44:370',1,2.433274,2.433274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,'2022/03/16 22:40:44:381',1,2.270467,2.270467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1241,'2022/03/16 22:40:44:391',1,2.570461,2.570461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1242,'2022/03/16 22:40:44:402',1,2.511981,2.511981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1243,'2022/03/16 22:40:44:412',1,2.091098,2.091098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1244,'2022/03/16 22:40:44:424',1,2.112406,2.112406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1245,'2022/03/16 22:40:44:433',1,2.312456,2.312456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246,'2022/03/16 22:40:44:444',1,2.184208,2.184208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,'2022/03/16 22:40:44:455',1,2.273113,2.273113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1248,'2022/03/16 22:40:44:455',1,2.273113,2.273113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1249,'2022/03/16 22:40:44:465',1,2.138411,2.138411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1250,'2022/03/16 22:40:44:475',1,2.60161,2.60161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1251,'2022/03/16 22:40:44:487',1,2.576537,2.576537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1252,'2022/03/16 22:40:44:497',1,2.305589,2.305589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1253,'2022/03/16 22:40:44:507',1,2.51861,2.51861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1254,'2022/03/16 22:40:44:519',1,2.671581,2.671581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1255,'2022/03/16 22:40:44:529',1,2.692877,2.692877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1256,'2022/03/16 22:40:44:540',1,2.711915,2.711915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1257,'2022/03/16 22:40:44:550',1,2.539169,2.539169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,'2022/03/16 22:40:44:561',1,2.649482,2.649482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,'2022/03/16 22:40:44:571',1,2.497361,2.497361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1260,'2022/03/16 22:40:44:583',1,2.829926,2.829926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1261,'2022/03/16 22:40:44:593',1,2.697762,2.697762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1262,'2022/03/16 22:40:44:604',1,2.797931,2.797931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1263,'2022/03/16 22:40:44:614',1,2.568304,2.568304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1264,'2022/03/16 22:40:44:615',1,2.568304,2.568304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1265,'2022/03/16 22:40:44:625',1,2.361375,2.361375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1266,'2022/03/16 22:40:44:636',1,2.685111,2.685111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1267,'2022/03/16 22:40:44:646',1,2.700747,2.700747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1268,'2022/03/16 22:40:44:657',1,2.640555,2.640555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1269,'2022/03/16 22:40:44:667',1,2.052498,2.052498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1270,'2022/03/16 22:40:44:678',1,2.333477,2.333477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1271,'2022/03/16 22:40:44:689',1,2.630298,2.630298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1272,'2022/03/16 22:40:44:700',1,2.541313,2.541313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1273,'2022/03/16 22:40:44:711',1,2.289631,2.289631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1274,'2022/03/16 22:40:44:732',1,2.637545,2.637545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1275,'2022/03/16 22:40:44:733',1,2.637545,2.637545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1276,'2022/03/16 22:40:44:744',1,2.649658,2.649658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1277,'2022/03/16 22:40:44:745',1,2.649658,2.649658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1278,'2022/03/16 22:40:44:754',1,2.808915,2.808915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1279,'2022/03/16 22:40:44:765',1,2.354589,2.354589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1280,'2022/03/16 22:40:44:776',1,2.120054,2.120054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1281,'2022/03/16 22:40:44:786',1,2.717894,2.717894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1282,'2022/03/16 22:40:44:796',1,2.545661,2.545661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1283,'2022/03/16 22:40:44:806',1,2.645788,2.645788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1284,'2022/03/16 22:40:44:817',1,2.658241,2.658241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1285,'2022/03/16 22:40:44:828',1,2.653071,2.653071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1286,'2022/03/16 22:40:44:839',1,2.647157,2.647157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1287,'2022/03/16 22:40:44:849',1,2.295041,2.295041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1288,'2022/03/16 22:40:44:859',1,2.780396,2.780396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1289,'2022/03/16 22:40:44:871',1,2.41808,2.41808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1290,'2022/03/16 22:40:44:891',1,2.561205,2.561205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1291,'2022/03/16 22:40:44:892',1,2.561205,2.561205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1292,'2022/03/16 22:40:44:903',1,2.561585,2.561585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1293,'2022/03/16 22:40:44:913',1,2.68522,2.68522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1294,'2022/03/16 22:40:44:923',1,2.446252,2.446252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1295,'2022/03/16 22:40:44:934',1,2.413226,2.413226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1296,'2022/03/16 22:40:44:945',1,2.660929,2.660929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1297,'2022/03/16 22:40:44:945',1,2.660929,2.660929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1298,'2022/03/16 22:40:44:955',1,2.594051,2.594051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1299,'2022/03/16 22:40:44:967',1,2.561855,2.561855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1300,'2022/03/16 22:40:44:988',1,2.618757,2.618757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1301,'2022/03/16 22:40:44:988',1,2.618757,2.618757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1302,'2022/03/16 22:40:44:998',1,2.297961,2.297961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1303,'2022/03/16 22:40:45:009',1,2.637517,2.637517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1304,'2022/03/16 22:40:45:020',1,2.501916,2.501916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1305,'2022/03/16 22:40:45:032',1,2.534582,2.534582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1306,'2022/03/16 22:40:45:043',1,2.710677,2.710677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1307,'2022/03/16 22:40:45:053',1,2.729787,2.729787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1308,'2022/03/16 22:40:45:062',1,2.621001,2.621001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1309,'2022/03/16 22:40:45:077',1,2.867246,2.867246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1310,'2022/03/16 22:40:45:077',1,2.867246,2.867246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1311,'2022/03/16 22:40:45:085',1,2.825346,2.825346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1312,'2022/03/16 22:40:45:105',1,2.84192,2.84192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1313,'2022/03/16 22:40:45:106',1,2.84192,2.84192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1314,'2022/03/16 22:40:45:115',1,2.860233,2.860233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1315,'2022/03/16 22:40:45:126',1,2.834222,2.834222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1316,'2022/03/16 22:40:45:138',1,2.798303,2.798303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1317,'2022/03/16 22:40:45:148',1,2.589571,2.589571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1318,'2022/03/16 22:40:45:159',1,2.46117,2.46117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1319,'2022/03/16 22:40:45:170',1,2.681192,2.681192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1320,'2022/03/16 22:40:45:180',1,2.367551,2.367551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1321,'2022/03/16 22:40:45:190',1,2.249168,2.249168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1322,'2022/03/16 22:40:45:201',1,2.791076,2.791076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1323,'2022/03/16 22:40:45:216',1,2.324036,2.324036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1324,'2022/03/16 22:40:45:216',1,2.324036,2.324036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1325,'2022/03/16 22:40:45:229',1,2.799161,2.799161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1326,'2022/03/16 22:40:45:237',1,2.722481,2.722481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1327,'2022/03/16 22:40:45:254',1,2.904915,2.904915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1328,'2022/03/16 22:40:45:255',1,2.904915,2.904915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1329,'2022/03/16 22:40:45:266',1,2.608724,2.608724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1330,'2022/03/16 22:40:45:275',1,2.674067,2.674067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1331,'2022/03/16 22:40:45:287',1,3.184882,3.184882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1332,'2022/03/16 22:40:45:297',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1333,'2022/03/16 22:40:45:308',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1334,'2022/03/16 22:40:45:319',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1335,'2022/03/16 22:40:45:329',1,2.787192,2.787192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1336,'2022/03/16 22:40:45:341',1,2.30614,2.30614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1337,'2022/03/16 22:40:45:355',1,2.433521,2.433521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1338,'2022/03/16 22:40:45:370',1,2.478111,2.478111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1339,'2022/03/16 22:40:45:370',1,2.478111,2.478111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1340,'2022/03/16 22:40:45:389',1,2.782826,2.782826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1341,'2022/03/16 22:40:45:391',1,2.782826,2.782826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1342,'2022/03/16 22:40:45:397',1,2.798425,2.798425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1343,'2022/03/16 22:40:45:405',1,2.810119,2.810119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1344,'2022/03/16 22:40:45:415',1,2.634095,2.634095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1345,'2022/03/16 22:40:45:429',1,2.65684,2.65684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1346,'2022/03/16 22:40:45:437',1,2.58357,2.58357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1347,'2022/03/16 22:40:45:447',1,2.704122,2.704122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1348,'2022/03/16 22:40:45:458',1,2.543628,2.543628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1349,'2022/03/16 22:40:45:468',1,2.389336,2.389336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350,'2022/03/16 22:40:45:478',1,2.426359,2.426359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1351,'2022/03/16 22:40:45:489',1,2.169032,2.169032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1352,'2022/03/16 22:40:45:500',1,2.237792,2.237792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
